200401  14.56  25.58  38.25  52.24  66.59  81.65  95.67 106.64 115.00 121.60 126.90 130.18 132.27 136.07 
200402  14.70  25.12  36.92  49.82  63.41  78.78  92.63 103.96 113.43 121.79 129.56 135.11 139.25 141.79 
200403  13.55  23.59  35.29  48.78  65.26  80.91  94.07 104.34 113.03 122.40 128.78 133.85 137.57 141.67 
200404  11.86  21.19  31.54  43.20  55.37  69.09  83.17  94.44 101.90 107.70 112.13 114.77 117.02 118.81 
200405  11.01  17.76  26.27  37.70  50.22  62.43  73.50  83.84  92.25  98.96 102.06 104.63 109.04 110.89 
200406  10.28  16.95  24.99  35.17  46.47  56.82  65.24  72.39  78.21  83.00  87.97  91.43  93.46  95.12 
200407   9.76  15.28  21.73  30.29  38.91  46.77  54.19  61.02  67.14  70.50  72.30  74.28  76.31  78.40 
200408   9.80  15.84  22.99  32.31  42.13  51.30  59.86  67.45  72.46  77.14  81.41  84.95  86.89  87.85 
200409  10.78  18.49  27.15  37.41  48.71  60.10  70.60  79.05  84.97  91.56  95.97  97.61  97.53  98.56 
200410  11.38  19.20  28.69  40.71  53.33  67.24  80.37  91.41 100.03 105.82 110.44 114.83 118.42 119.50 
200411  12.64  21.96  32.97  46.44  61.12  76.20  89.84 100.23 108.49 114.61 122.93 128.40 130.23 133.28 
200412  13.88  23.70  35.35  48.88  64.33  78.97  90.70 100.04 106.27 111.39 116.78 122.78 130.88 134.03 
