200301   1.71   2.19   2.53   2.74   2.92 
200302   1.64   2.07   2.35   2.57   2.78 
200303   1.65   2.10   2.36   2.59   2.77 
200304   1.62   2.03   2.26   2.45   2.61 
200305   1.71   2.12   2.35   2.59   2.76 
200306   1.66   2.15   2.41   2.60   2.74 
200307   1.73   2.16   2.44   2.68   2.86 
200308   1.74   2.25   2.55   2.71   2.91 
200309   1.65   2.14   2.45   2.69   2.92 
200310   1.66   2.12   2.44   2.69   2.87 
200311   1.62   2.03   2.27   2.48   2.70 
200312   1.62   2.05   2.28   2.46   2.62 
