200101   3.25   4.52   5.23   5.75   6.30 
200102   3.22   4.62   5.55   6.32   6.88 
200103   3.32   4.71   5.51   6.26   6.91 
200104   3.09   4.37   5.10   5.75   6.42 
200105   3.32   4.58   5.39   6.09   6.66 
200106   3.25   4.43   5.10   5.63   6.18 
200107   3.31   4.55   5.29   5.72   6.25 
200108   3.17   4.42   5.25   5.81   6.25 
200109   2.97   4.30   5.10   5.72   6.21 
200110   2.95   4.23   5.10   5.76   6.22 
200111   2.89   4.22   5.17   5.95   6.54 
200112   3.11   4.44   5.29   6.02   6.68 
