199801   1.86   2.47   2.86   3.12   3.36 
199802   1.86   2.40   2.73   3.04   3.26 
199803   1.89   2.39   2.72   3.00   3.21 
199804   1.94   2.46   2.75   2.94   3.13 
199805   1.92   2.48   2.78   3.00   3.18 
199806   1.83   2.46   2.81   3.02   3.15 
199807   1.49   2.21   2.69   2.99   3.27 
199808   1.51   2.28   2.75   3.06   3.32 
199809   1.51   2.31   2.78   3.02   3.19 
199810   1.85   2.51   2.89   3.15   3.31 
199811   1.81   2.31   2.60   2.87   3.11 
199812   1.84   2.35   2.69   2.98   3.20 
