200101   1.71   2.28   2.68   2.95   3.16 
200102   1.64   2.28   2.73   3.09   3.35 
200103   1.66   2.24   2.64   2.94   3.22 
200104   1.60   2.12   2.50   2.81   3.06 
200105   1.67   2.18   2.46   2.72   2.90 
200106   1.70   2.20   2.38   2.50   2.64 
200107   1.73   2.28   2.52   2.71   2.88 
200108   1.79   2.33   2.54   2.75   2.93 
200109   1.66   2.21   2.54   2.77   2.97 
200110   1.67   2.14   2.40   2.63   2.81 
200111   1.62   2.01   2.28   2.52   2.74 
200112   1.75   2.14   2.39   2.57   2.81 
