200101   2.60   3.51   4.16   4.66   4.99 
200102   2.63   3.58   4.29   4.84   5.28 
200103   2.63   3.63   4.28   4.78   5.20 
200104   2.51   3.41   4.00   4.48   4.85 
200105   2.49   3.31   3.89   4.31   4.74 
200106   2.50   3.28   3.77   4.04   4.34 
200107   2.54   3.42   3.93   4.30   4.62 
200108   2.62   3.50   4.02   4.42   4.80 
200109   2.51   3.42   3.95   4.37   4.73 
200110   2.43   3.23   3.72   4.13   4.45 
200111   2.38   3.09   3.55   3.97   4.34 
200112   2.60   3.32   3.76   4.12   4.49 
