200401  12.32  20.53  29.63  40.65  53.38  66.33  77.61  85.36  90.23  94.76  97.95 102.86 107.28 109.97 
200402  12.59  21.39  31.27  43.08  56.82  69.52  80.66  90.64  98.86 106.20 113.05 117.31 120.27 123.32 
200403  13.30  23.27  36.00  50.05  64.35  77.81  90.36 101.38 108.12 115.09 121.32 126.51 128.96 128.49 
200404  14.76  25.95  38.48  51.88  64.68  76.75  90.88 101.06 109.36 118.64 124.10 127.50 132.31 137.01 
200405  14.86  25.15  37.86  52.80  69.57  85.27 100.78 116.13 125.38 132.98 138.97 142.88 148.19 151.32 
200406  15.87  28.25  43.19  59.18  74.67  89.62 101.74 110.51 119.20 127.98 135.25 142.30 145.18 147.96 
200407  15.81  28.25  42.51  57.61  74.70  91.02 104.56 112.59 122.53 130.84 136.19 141.35 146.60 150.32 
200408  16.77  30.76  47.05  64.41  82.05  98.91 114.46 126.34 134.36 139.46 147.20 150.41 154.69 156.63 
200409  15.48  26.69  40.65  57.18  73.88  87.41 100.22 110.18 120.46 129.80 133.13 135.78 139.66 144.40 
200410  13.88  23.39  35.45  49.23  62.83  77.22  90.33 102.37 111.53 118.69 121.13 123.52 126.79 131.40 
200411  12.88  20.97  30.47  40.51  52.79  64.02  75.96  88.53  99.21 106.26 110.46 113.51 118.08 121.17 
200412  12.71  21.35  31.44  42.82  54.27  66.98  78.53  87.22  94.94 100.89 105.02 107.56 110.10 113.90 
