200001 -999.99 -999.99 -999.99 -999.99 -999.99 
200002 -999.99 -999.99 -999.99 -999.99 -999.99 
200003   1.74   2.32   2.74   2.99   3.17 
200004   1.68   2.22   2.59   2.84   3.10 
200005   1.72   2.25   2.56   2.80   3.03 
200006   1.73   2.28   2.66   2.92   3.13 
200007   1.88   2.55   2.98   3.32   3.51 
200008   1.85   2.53   2.95   3.26   3.50 
200009   1.85   2.51   2.92   3.23   3.48 
200010   1.77   2.43   2.83   3.13   3.32 
200011   1.79   2.36   2.77   3.10   3.34 
200012   1.81   2.45   2.88   3.23   3.48 
