200001   3.35   4.71   5.51   6.17   6.72 
200002   3.44   4.83   5.67   6.35   6.89 
200003   3.13   4.49   5.36   6.15   6.76 
200004   3.03   4.32   5.17   5.76   6.27 
200005   3.07   4.40   5.21   5.94   6.55 
200006   3.06   4.46   5.34   5.94   6.46 
200007   3.19   4.62   5.67   6.25   6.59 
200008   3.18   4.51   5.40   6.00   6.57 
200009   3.02   4.35   5.24   5.84   6.34 
200010   3.07   4.30   5.16   5.75   6.30 
200011   3.25   4.66   5.61   6.30   6.81 
200012   3.14   4.51   5.49   6.40   7.30 
