200101 0.9913 0.9709 0.9356 0.8861 0.8129 0.7378 0.6521 0.5677 0.4751 0.3748 0.3162 0.2761 0.2252 0.1782 
200102 0.9929 0.9730 0.9325 0.8624 0.7638 0.6585 0.5704 0.4933 0.3930 0.3136 0.2239 0.1892 0.1414 0.0960 
200103 0.9934 0.9748 0.9340 0.8713 0.7909 0.7058 0.6239 0.5444 0.4536 0.3846 0.3303 0.2568 0.1816 0.1244 
200104 0.9921 0.9715 0.9277 0.8488 0.7327 0.6019 0.4927 0.4089 0.2986 0.2093 0.1687 0.1697 0.1229 0.0635 
200105 0.9924 0.9715 0.9289 0.8535 0.7379 0.6091 0.4889 0.3892 0.2861 0.2219 0.1753 0.1340 0.0850 0.0532 
200106 0.9930 0.9750 0.9371 0.8724 0.7792 0.6640 0.5402 0.4170 0.3078 0.2338 0.1764 0.1148 0.0599 0.0146 
200107 0.9915 0.9724 0.9327 0.8612 0.7628 0.6395 0.5328 0.4539 0.3985 0.3356 0.2794 0.2337 0.1805 0.1298 
200108 0.9911 0.9707 0.9268 0.8599 0.7730 0.6749 0.5795 0.4856 0.3629 0.2866 0.2228 0.1892 0.1487 0.0870 
200109 0.9928 0.9765 0.9420 0.8822 0.7957 0.6963 0.5843 0.4965 0.4289 0.3381 0.2558 0.1871 0.1431 0.1294 
200110 0.9925 0.9739 0.9364 0.8761 0.7915 0.6893 0.5612 0.4462 0.3317 0.2386 0.1648 0.1296 0.0840 0.0500 
200111 0.9941 0.9791 0.9480 0.9026 0.8363 0.7476 0.6648 0.5886 0.4834 0.3984 0.3664 0.3257 0.2848 0.2451 
200112 0.9947 0.9826 0.9573 0.9147 0.8530 0.7811 0.7058 0.6244 0.5482 0.4754 0.4095 0.3570 0.3217 0.2717 
