200501  14.23  23.57  34.28  48.20  63.14  77.45  90.15  99.42 105.73 113.70 122.06 127.56 130.34 134.13 
200502  13.36  22.92  33.39  46.31  61.17  76.74  92.36 105.39 115.85 121.97 127.58 135.48 140.97 143.23 
200503  12.66  21.93  31.82  44.20  56.19  69.55  82.08  94.33 105.84 115.44 123.55 127.68 131.43 136.96 
200504  11.76  20.22  30.15  42.01  54.99  68.53  81.01  91.07 100.43 105.71 111.52 117.17 120.59 122.00 
200505  10.47  17.74  26.67  37.50  49.64  61.44  73.27  82.62  88.18  92.23  95.55  99.36 104.34 107.70 
200506   9.72  15.57  23.56  34.22  45.25  54.85  63.08  69.92  75.62  80.53  83.78  86.23  87.75  89.98 
200507   9.63  14.84  21.32  29.66  39.69  49.01  57.06  63.42  68.81  73.12  75.97  79.29  81.16  82.28 
200508   9.78  14.90  20.94  29.53  39.68  48.58  56.98  63.49  68.74  73.10  76.31  77.92  80.85  83.80 
200509   9.92  15.46  23.04  34.19  46.60  58.07  67.75  73.53  77.72  80.87  85.95  90.40  92.47  94.41 
200510  10.46  16.58  24.86  36.99  52.23  67.73  78.68  85.80  91.96  97.00 101.56 106.29 111.15 115.01 
200511  11.41  19.26  28.23  40.42  55.51  70.49  82.74  95.15 106.94 114.98 120.95 126.14 131.09 135.17 
200512  12.23  20.57  29.97  42.41  56.41  71.44  87.04 100.56 111.22 119.02 122.68 126.42 128.38 128.64 
