200501 0.9935 0.9817 0.9585 0.9135 0.8494 0.7715 0.6853 0.6215 0.5779 0.5138 0.4417 0.3987 0.3659 0.3290 
200502 0.9939 0.9812 0.9562 0.9127 0.8468 0.7591 0.6528 0.5480 0.4590 0.4064 0.3597 0.2895 0.2326 0.1972 
200503 0.9944 0.9821 0.9599 0.9209 0.8710 0.8042 0.7255 0.6349 0.5388 0.4441 0.3533 0.3165 0.2719 0.2130 
200504 0.9935 0.9796 0.9516 0.9030 0.8320 0.7310 0.6199 0.5170 0.4134 0.3629 0.3015 0.2306 0.1813 0.1546 
200505 0.9938 0.9802 0.9511 0.9012 0.8202 0.7201 0.6003 0.4905 0.4095 0.3463 0.2966 0.2415 0.1795 0.1293 
200506 0.9915 0.9753 0.9361 0.8617 0.7539 0.6327 0.5186 0.4084 0.3150 0.2291 0.1791 0.1389 0.1024 0.0604 
200507 0.9904 0.9742 0.9399 0.8824 0.7890 0.6732 0.5548 0.4507 0.3597 0.2819 0.2269 0.1628 0.1204 0.0949 
200508 0.9907 0.9756 0.9433 0.8847 0.7919 0.6819 0.5482 0.4313 0.3424 0.2662 0.2133 0.1768 0.1190 0.0626 
200509 0.9917 0.9776 0.9440 0.8734 0.7668 0.6381 0.5129 0.4293 0.3680 0.3111 0.2297 0.1601 0.1272 0.0969 
200510 0.9950 0.9865 0.9658 0.9209 0.8416 0.7315 0.6365 0.5655 0.4916 0.4176 0.3472 0.2860 0.2246 0.1669 
200511 0.9949 0.9843 0.9637 0.9222 0.8538 0.7605 0.6705 0.5602 0.4423 0.3507 0.2861 0.2284 0.1605 0.0980 
200512 0.9944 0.9836 0.9626 0.9233 0.8629 0.7768 0.6710 0.5544 0.4521 0.3672 0.3227 0.2872 0.2636 0.2708 
