200601   3.44   4.82   5.69   6.41   7.18 
200602   3.36   4.71   5.65   6.43   7.16 
200603   3.08   4.29   5.16   5.97   6.64 
200604   3.12   4.44   5.27   5.96   6.63 
200605   3.15   4.34   5.17   5.88   6.51 
200606   3.21   4.61   5.45   6.20   6.83 
200607   3.44   4.96   6.10   6.99   7.74 
200608   3.33   4.70   5.52   6.19   6.81 
200609   3.09   4.49   5.48   6.29   7.08 
200610   3.17   4.45   5.49   6.34   7.19 
200611   2.99   4.20   5.03   5.72   6.37 
200612   3.25   4.54   5.44   6.22   6.88 
