199601   1.84   2.50   2.88   3.14   3.38 
199602   1.92   2.57   2.98   3.18   3.40 
199603   1.89   2.52   2.86   3.06   3.23 
199604   1.84   2.49   2.85   3.09   3.27 
199605   1.82   2.50   2.96   3.19   3.42 
199606   1.91   2.58   3.00   3.24   3.43 
199607   1.92   2.55   2.95   3.16   3.34 
199608   1.92   2.56   2.92   3.16   3.36 
199609   1.94   2.58   2.94   3.19   3.39 
199610   1.94   2.56   2.92   3.19   3.42 
199611   1.95   2.66   3.06   3.35   3.60 
199612   1.99   2.69   3.13   3.46   3.78 
