199801   2.69   3.64   4.28   4.72   5.13 
199802   2.68   3.60   4.23   4.75   5.18 
199803   2.72   3.57   4.17   4.65   5.02 
199804   2.82   3.71   4.30   4.66   4.98 
199805   2.76   3.66   4.18   4.56   4.88 
199806   2.65   3.61   4.19   4.56   4.80 
199807   2.07   3.12   3.88   4.37   4.80 
199808   2.10   3.19   3.96   4.48   4.88 
199809   2.09   3.24   4.06   4.55   4.86 
199810   2.66   3.71   4.37   4.80   5.09 
199811   2.62   3.43   3.98   4.41   4.80 
199812   2.60   3.46   4.05   4.53   4.90 
