199801   2.75   4.18   5.19   5.91   6.45 
199802   2.72   4.13   5.12   5.82   6.43 
199803   3.01   4.32   5.14   5.65   6.19 
199804   3.05   4.34   5.19   5.75   6.23 
199805   3.14   4.66   5.64   6.44   7.11 
199806   2.94   4.41   5.35   5.95   6.49 
199807   2.38   3.76   4.77   5.28   5.91 
199808   2.32   3.80   4.80   5.37   5.99 
199809   2.28   3.75   4.79   5.53   6.30 
199810   3.01   4.30   5.24   5.98   6.50 
199811   3.20   4.62   5.45   6.07   6.60 
199812   3.21   4.65   5.59   6.27   6.69 
