199701   3.39   5.08   5.96   6.55   6.97 
199702   3.02   4.51   5.44   5.96   6.44 
199703   3.02   4.65   5.68   6.30   6.75 
199704   2.90   4.60   5.62   6.44   7.02 
199705   2.77   4.45   5.51   6.36   6.95 
199706   2.83   4.48   5.50   6.18   6.61 
199707   2.74   4.25   5.17   5.68   6.11 
199708   2.70   4.22   5.27   6.15   6.70 
199709   2.62   4.14   5.07   5.70   6.29 
199710   2.57   4.25   5.42   6.10   6.67 
199711   2.67   4.22   5.32   6.15   6.72 
199712   2.60   3.97   4.91   5.44   5.94 
