200101  14.00  24.83  36.63  48.91  62.52  73.77  85.44  94.50 104.53 115.15 121.55 126.81 131.59 135.38 
200102  13.40  25.37  39.17  54.78  71.28  85.58  96.03 103.72 113.00 119.78 126.95 130.03 135.57 140.28 
200103  12.12  22.93  36.57  50.66  64.86  76.92  86.56  93.44 102.44 109.22 114.60 122.16 129.22 133.29 
200104  11.92  22.32  35.02  50.30  67.02  82.97  94.57 101.50 110.31 116.55 119.62 121.25 125.90 130.28 
200105  10.52  20.10  31.11  44.04  58.55  71.70  82.68  90.24  96.70 100.69 103.46 106.52 110.90 114.94 
200106   9.11  16.98  26.70  37.32  48.26  58.84  68.28  76.25  82.31  86.63  89.61  93.18  96.31  98.81 
200107   8.80  15.35  23.96  33.72  43.24  52.82  59.91  64.78  68.01  70.87  73.89  76.92  80.01  82.43 
200108   9.25  16.37  25.46  34.56  43.49  51.89  58.90  64.54  71.16  75.37  78.88  80.44  81.98  84.66 
200109  10.49  18.48  28.15  39.07  50.80  61.66  71.23  77.42  81.65  87.12  91.79  94.97  96.47  96.60 
200110  10.96  19.81  30.44  42.07  53.97  65.15  75.87  84.40  93.12  99.65 104.44 107.53 112.09 114.39 
200111  12.42  22.53  34.30  46.25  59.34  73.62  85.43  94.08 103.60 111.68 115.34 119.47 123.47 126.87 
200112  13.55  23.71  36.33  50.39  65.01  78.68  90.95 101.68 110.62 119.31 125.98 131.02 134.16 138.27 
