200101  14.21  26.09  38.21  51.42  63.64  75.87  87.28  95.20  97.75 100.94 102.93 105.08 107.73 109.82 
200102  15.01  26.37  37.09  49.06  62.75  75.25  86.05  93.09 101.49 108.70 113.17 115.53 118.98 120.74 
200103  15.25  27.40  39.90  52.61  66.24  79.60  91.57  99.58 108.16 113.74 117.32 121.32 123.56 126.18 
200104  16.09  29.32  43.14  57.93  71.75  85.25  97.77 106.41 117.87 124.89 128.08 132.25 134.99 138.54 
200105  15.75  29.64  44.25  59.13  72.52  84.28  97.25 110.29 119.92 126.83 132.06 137.08 142.87 145.45 
200106  15.34  29.82  44.88  60.84  77.41  91.38 104.61 115.29 124.09 129.43 135.81 140.73 143.07 144.57 
200107  15.77  29.81  43.71  58.27  72.24  86.89 100.69 112.06 122.60 131.28 138.09 143.56 147.46 150.66 
200108  17.19  31.09  43.50  57.83  72.85  86.78 100.04 108.92 117.11 122.87 128.20 132.22 135.65 141.58 
200109  16.80  29.97  42.30  55.36  69.16  82.86  94.36 102.37 112.12 118.72 123.24 128.16 132.51 134.65 
200110  15.84  28.52  41.43  53.68  65.72  77.08  88.62  98.91 105.79 110.46 114.36 118.69 122.75 125.25 
200111  15.38  27.66  39.89  51.09  63.64  74.38  83.74  91.61  99.02 103.62 107.76 111.46 114.04 116.10 
200112  13.82  24.76  35.16  47.63  59.96  70.43  79.79  86.52  93.16  98.37 100.45 104.34 108.13 108.42 
