199901   3.14   4.29   5.13   5.72   6.22 
199902   3.31   4.66   5.63   6.37   6.91 
199903   3.11   4.26   4.95   5.53   6.06 
199904   3.11   4.34   5.23   5.84   6.28 
199905   3.13   4.28   5.15   5.78   6.27 
199906   3.08   4.33   5.11   5.73   6.20 
199907   3.12   4.39   5.18   5.65   6.00 
199908   3.04   4.25   4.92   5.41   5.80 
199909   3.01   4.08   4.77   5.34   5.87 
199910   2.78   4.07   4.92   5.54   6.14 
199911   3.03   4.34   5.23   5.93   6.52 
199912   3.08   4.39   5.34   6.14   6.80 
