199701   3.29   5.15   6.45   7.58   8.44 
199702   3.10   4.88   6.00   6.81   7.64 
199703   3.00   4.74   5.86   6.71   7.40 
199704   2.94   4.45   5.52   6.39   7.18 
199705   2.92   4.53   5.61   6.46   7.20 
199706   2.86   4.42   5.50   6.39   7.07 
199707   2.91   4.51   5.46   6.21   6.83 
199708   2.84   4.42   5.53   6.42   7.07 
199709   2.73   4.33   5.37   6.13   6.84 
199710   2.69   4.34   5.43   6.38   7.12 
199711   2.78   4.39   5.57   6.49   7.39 
199712   2.73   4.16   5.06   5.83   6.49 
