200301 0.9880 0.9658 0.9306 0.8814 0.8149 0.7347 0.6458 0.5358 0.4335 0.3564 0.3087 0.2439 0.1764 0.1364 
200302 0.9886 0.9644 0.9225 0.8559 0.7775 0.6947 0.5756 0.4535 0.3474 0.2472 0.1399 0.0869 0.0507 0.0569 
200303 0.9908 0.9709 0.9321 0.8790 0.8037 0.6955 0.5615 0.4801 0.3855 0.2726 0.1853 0.0996 0.0908 0.0431 
200304 0.9910 0.9725 0.9368 0.8735 0.7781 0.6487 0.5420 0.4402 0.3879 0.3242 0.2427 0.1729 0.1084 0.1225 
200305 0.9910 0.9701 0.9277 0.8648 0.7818 0.6880 0.5857 0.4972 0.3862 0.2934 0.2327 0.1962 0.1698 0.1096 
200306 0.9914 0.9727 0.9391 0.8858 0.8055 0.7156 0.6121 0.5069 0.4092 0.3417 0.2823 0.2204 0.1892 0.1610 
200307 0.9905 0.9686 0.9257 0.8563 0.7707 0.6931 0.5961 0.4906 0.4129 0.3504 0.2461 0.1925 0.1320 0.0819 
200308 0.9911 0.9733 0.9382 0.8796 0.7974 0.7003 0.6008 0.5056 0.4299 0.3527 0.2869 0.2154 0.1631 0.1546 
200309 0.9927 0.9761 0.9427 0.8916 0.8222 0.7277 0.6170 0.5280 0.4503 0.3680 0.3071 0.2436 0.2111 0.1628 
200310 0.9912 0.9717 0.9371 0.8782 0.8016 0.7223 0.6195 0.5186 0.4324 0.3497 0.2521 0.1733 0.1270 0.1386 
200311 0.9897 0.9682 0.9329 0.8791 0.8042 0.6921 0.5811 0.4655 0.3776 0.3098 0.2473 0.2159 0.1892 0.1584 
200312 0.9872 0.9625 0.9188 0.8554 0.7600 0.6382 0.5075 0.4040 0.3143 0.2469 0.1753 0.1198 0.0908 0.0684 
