200301   1.91   2.55   2.95   3.24   3.49 
200302   1.92   2.53   2.92   3.28   3.56 
200303   1.80   2.43   2.85   3.19   3.48 
200304   1.81   2.44   2.79   3.07   3.30 
200305   1.84   2.46   2.82   3.15   3.38 
200306   1.83   2.48   2.85   3.12   3.33 
200307   1.84   2.44   2.81   3.14   3.42 
200308   1.85   2.55   3.01   3.32   3.61 
200309   1.82   2.47   2.91   3.29   3.62 
200310   1.84   2.50   2.93   3.28   3.59 
200311   1.81   2.44   2.78   3.06   3.32 
200312   1.82   2.43   2.80   3.07   3.33 
