199901   3.32   4.77   5.70   6.46   7.11 
199902   3.45   5.14   6.39   7.27   7.84 
199903   3.25   4.69   5.56   6.30   6.96 
199904   3.40   4.90   5.89   6.65   7.23 
199905   3.28   4.66   5.51   6.19   6.82 
199906   3.16   4.50   5.39   6.19   6.94 
199907   3.40   4.82   5.63   6.28   6.85 
199908   3.22   4.55   5.46   6.22   6.87 
199909   3.15   4.41   5.17   5.74   6.34 
199910   3.01   4.64   5.65   6.37   6.97 
199911   3.21   4.74   5.74   6.45   7.06 
199912   3.28   4.73   5.79   6.66   7.34 
