200401   3.42   4.76   5.69   6.40   6.92 
200402   3.26   4.76   5.64   6.32   6.99 
200403   3.16   4.59   5.56   6.23   6.75 
200404   3.06   4.37   5.26   5.94   6.66 
200405   3.26   4.52   5.41   5.94   6.49 
200406   3.18   4.39   5.31   5.94   6.49 
200407   3.14   4.38   5.17   5.72   6.23 
200408   3.22   4.51   5.41   6.16   6.79 
200409   3.05   4.35   5.35   6.04   6.60 
200410   2.87   4.08   4.95   5.60   6.15 
200411   2.89   4.21   4.95   5.50   5.99 
200412   3.13   4.44   5.33   5.88   6.32 
