200401 0.9913 0.9724 0.9325 0.8708 0.7866 0.6723 0.5557 0.4530 0.3745 0.3218 0.2579 0.2216 0.1976 0.1532 
200402 0.9920 0.9754 0.9433 0.8952 0.8313 0.7343 0.6244 0.5170 0.4107 0.3198 0.2425 0.1755 0.1229 0.1008 
200403 0.9938 0.9794 0.9497 0.9005 0.8181 0.7149 0.6079 0.5101 0.4130 0.3186 0.2482 0.1845 0.1328 0.0864 
200404 0.9932 0.9774 0.9456 0.8956 0.8259 0.7239 0.5918 0.4686 0.3792 0.3073 0.2664 0.2490 0.2277 0.2052 
200405 0.9925 0.9787 0.9504 0.8970 0.8182 0.7187 0.6096 0.4849 0.3521 0.2428 0.1909 0.1502 0.0834 0.0583 
200406 0.9917 0.9756 0.9416 0.8819 0.7918 0.6869 0.5843 0.4811 0.3824 0.3031 0.2085 0.1387 0.0980 0.0647 
200407 0.9901 0.9736 0.9412 0.8843 0.8088 0.7184 0.6193 0.5091 0.4072 0.3437 0.3026 0.2678 0.2216 0.1787 
200408 0.9922 0.9778 0.9488 0.8972 0.8235 0.7309 0.6221 0.5116 0.4344 0.3593 0.2791 0.2131 0.1822 0.1694 
200409 0.9910 0.9710 0.9332 0.8692 0.7735 0.6592 0.5400 0.4302 0.3329 0.2164 0.1410 0.1033 0.0906 0.0608 
200410 0.9929 0.9789 0.9504 0.8975 0.8224 0.7157 0.5943 0.4790 0.3758 0.3042 0.2473 0.1828 0.1349 0.1033 
200411 0.9927 0.9772 0.9452 0.8855 0.8008 0.6990 0.5833 0.4786 0.4053 0.3439 0.2456 0.1794 0.1553 0.1372 
200412 0.9922 0.9759 0.9430 0.8885 0.8047 0.7065 0.6160 0.5377 0.4722 0.4228 0.3809 0.3302 0.2528 0.2089 
