199701   4.73   7.24   8.78  10.02  10.95 
199702   4.33   6.65   8.11   9.06  10.01 
199703   4.26   6.64   8.17   9.21  10.03 
199704   4.13   6.40   7.89   9.08  10.06 
199705   4.03   6.35   7.88   9.08  10.03 
199706   4.03   6.30   7.79   8.90   9.69 
199707   4.01   6.20   7.53   8.42   9.17 
199708   3.92   6.12   7.64   8.90   9.75 
199709   3.79   5.99   7.39   8.38   9.29 
199710   3.73   6.08   7.68   8.84   9.77 
199711   3.86   6.09   7.71   8.95  10.00 
199712   3.77   5.76   7.06   7.98   8.81 
