200201  13.92  24.87  37.55  51.54  65.36  77.92  88.68  97.55 105.41 113.95 123.06 128.86 134.17 137.49 
200202  13.84  25.34  37.81  52.69  67.58  80.59  90.40 100.64 108.89 115.44 119.86 123.42 124.78 129.39 
200203  13.01  24.05  37.22  51.86  65.47  78.35  91.82 102.10 110.89 120.01 129.34 135.30 138.75 138.31 
200204  12.43  22.68  33.92  48.00  62.61  76.84  90.22 101.37 108.86 113.70 118.18 122.14 125.62 127.01 
200205  10.65  19.27  29.75  41.92  54.79  68.35  78.78  86.18  92.90  97.66 101.95 105.21 108.16 110.42 
200206   9.57  17.09  25.58  35.67  47.03  58.27  67.67  73.56  78.57  82.54  85.72  88.36  89.09  89.17 
200207   9.05  16.45  25.02  34.91  45.77  55.76  63.83  69.98  74.86  78.90  80.28  82.06  83.78  85.43 
200208   9.24  16.17  24.64  33.95  43.55  52.80  61.24  68.34  72.89  75.59  78.54  81.85  84.01  85.23 
200209   9.81  18.31  28.46  40.30  54.08  67.12  76.97  83.58  88.14  91.36  93.00  94.73  98.11  99.25 
200210  11.14  20.01  30.19  41.51  54.34  67.17  78.65  89.46  99.30 105.69 110.76 114.06 116.45 118.87 
200211  13.36  22.97  34.55  47.62  60.80  73.73  84.97  93.45 101.30 109.45 116.69 119.86 123.20 127.11 
200212  14.61  24.26  36.78  50.94  66.32  81.24  95.08 105.70 113.71 119.88 125.33 131.30 136.38 139.37 
