200601  12.18  20.34  30.01  40.92  51.70  61.83  71.29  81.69  89.97  97.88 103.67 106.76 106.81 109.79 
200602  11.88  20.15  29.59  41.06  52.63  64.10  76.18  86.66  96.68 103.97 108.87 112.08 113.89 114.29 
200603  12.98  21.59  32.43  46.10  60.86  73.80  86.54  97.50 104.63 108.12 112.81 119.23 123.20 122.65 
200604  13.53  23.52  36.85  50.62  65.30  78.82  91.47 104.59 116.08 124.37 128.30 133.44 136.03 137.03 
200605  13.88  24.73  37.19  52.76  70.26  87.81 101.84 112.05 121.40 129.03 132.68 138.58 144.74 150.10 
200606  14.53  25.51  38.17  52.59  67.91  83.71  99.19 112.59 126.47 136.64 140.58 145.36 149.76 154.28 
200607  14.77  26.12  40.33  57.84  73.77  88.02 102.43 113.92 120.48 128.99 135.68 143.22 146.13 150.51 
200608  15.44  27.28  41.74  57.39  74.64  92.51 105.36 115.18 123.98 132.73 138.19 141.42 146.12 147.62 
200609  14.70  25.87  41.39  60.80  80.04  95.26 107.23 116.70 122.28 128.82 137.01 146.05 152.87 157.79 
200610  14.47  24.10  36.58  52.52  68.75  84.19  98.45 107.20 113.74 120.25 125.02 127.93 131.47 139.19 
200611  13.38  21.75  31.91  43.84  56.35  68.85  80.25  90.33 100.98 109.44 117.04 122.23 125.69 127.00 
200612  12.10  20.22  29.98  41.23  53.70  65.89  76.75  86.17  94.50  99.17 103.58 106.78 108.82 112.19 
