199601   2.93   4.48   5.37   5.96   6.47 
199602   2.88   4.34   5.12   5.57   5.91 
199603   3.14   4.64   5.46   5.93   6.30 
199604   3.04   4.57   5.43   5.87   6.17 
199605   2.88   4.29   5.15   5.80   6.31 
199606   3.08   4.54   5.37   5.92   6.42 
199607   3.18   4.67   5.48   5.95   6.39 
199608   3.04   4.37   5.09   5.64   6.10 
199609   3.06   4.52   5.29   5.88   6.25 
199610   2.94   4.34   5.20   5.81   6.28 
199611   3.07   4.64   5.60   6.36   6.98 
199612   3.30   5.09   6.05   6.75   7.31 
