200601   4.81   6.73   7.96   8.95   9.95 
200602   4.72   6.57   7.91   8.94   9.90 
200603   4.38   6.06   7.19   8.30   9.19 
200604   4.40   6.19   7.34   8.23   9.06 
200605   4.55   6.30   7.51   8.50   9.41 
200606   4.56   6.47   7.67   8.60   9.49 
200607   4.85   6.87   8.38   9.55  10.56 
200608   4.72   6.68   7.91   8.83   9.54 
200609   4.39   6.37   7.76   8.85   9.88 
200610   4.52   6.34   7.70   8.83   9.85 
200611   4.27   6.00   7.10   7.96   8.86 
200612   4.64   6.45   7.70   8.73   9.58 
