200301   3.14   4.38   5.15   5.72   6.31 
200302   3.03   4.15   4.84   5.43   5.95 
200303   2.90   4.05   4.78   5.27   5.73 
200304   2.87   4.11   4.84   5.38   5.89 
200305   3.09   4.28   5.05   5.61   6.14 
200306   3.11   4.30   5.03   5.54   5.98 
200307   3.22   4.51   5.19   5.70   6.08 
200308   3.13   4.35   5.13   5.66   6.15 
200309   2.99   4.26   5.06   5.55   6.03 
200310   2.90   4.09   4.87   5.48   5.95 
200311   2.77   3.96   4.67   5.18   5.69 
200312   3.11   4.38   5.19   5.81   6.34 
