200301  13.29  21.94  30.82  40.25  50.17  59.98  69.13  78.09  86.47  92.25  96.74 101.36 105.14 107.81 
200302  12.93  22.53  33.09  45.48  56.78  65.92  76.82  86.20  94.22 101.83 110.04 114.55 117.08 117.08 
200303  13.36  23.50  34.96  46.22  58.39  72.44  87.12  95.55 103.77 112.15 118.54 123.88 125.73 128.90 
200304  14.32  24.36  36.80  51.09  67.93  85.49  97.79 107.12 111.94 119.00 125.34 130.71 133.83 132.07 
200305  14.53  25.77  39.78  53.70  67.10  80.26  93.40 104.12 115.16 123.48 129.89 132.70 135.69 140.64 
200306  15.08  26.37  39.55  54.07  70.29  85.22 100.03 112.15 122.77 129.67 136.27 143.18 146.48 149.31 
200307  15.49  27.63  42.52  59.28  74.58  86.30  98.35 109.40 117.45 125.13 135.91 141.51 147.29 151.45 
200308  16.10  27.43  40.99  56.87  73.00  88.09 101.13 112.61 120.83 129.17 136.55 143.31 147.60 149.55 
200309  14.26  25.35  38.84  52.51  66.97  82.62  97.21 107.47 116.11 123.73 129.44 136.38 139.75 143.62 
200310  14.04  24.65  36.44  50.25  64.18  76.31  89.79 101.78 109.83 116.30 124.14 130.37 134.14 134.10 
200311  13.75  23.53  33.91  45.51  57.72  72.03  83.87  95.85 105.22 112.84 118.47 121.47 123.65 125.36 
200312  13.22  22.47  32.77  43.62  56.11  68.23  79.88  88.69  96.08 101.28 107.12 110.79 111.96 113.85 
