200001   3.48   4.87   5.81   6.44   7.06 
200002   3.70   5.34   6.27   7.03   7.60 
200003   3.43   5.05   5.93   6.69   7.32 
200004   3.29   4.79   5.93   6.71   7.18 
200005   3.23   4.66   5.55   6.32   7.00 
200006   3.37   4.89   5.84   6.58   7.18 
200007   3.28   4.75   5.86   6.70   7.27 
200008   3.39   4.81   5.71   6.43   7.07 
200009   3.13   4.52   5.49   6.20   6.83 
200010   3.23   4.75   5.73   6.57   7.24 
200011   3.35   5.01   6.07   6.91   7.65 
200012   3.38   4.97   6.10   7.14   8.11 
