200201   1.94   2.55   2.91   3.18   3.49 
200202   1.84   2.43   2.77   3.08   3.36 
200203   1.78   2.36   2.75   3.06   3.36 
200204   1.77   2.32   2.64   2.95   3.24 
200205   1.84   2.48   2.90   3.20   3.49 
200206   1.82   2.47   2.92   3.25   3.48 
200207   1.93   2.61   3.08   3.40   3.66 
200208   1.93   2.60   3.06   3.42   3.67 
200209   1.88   2.58   3.00   3.30   3.56 
200210   1.88   2.54   2.95   3.31   3.62 
200211   1.81   2.43   2.81   3.14   3.40 
200212   1.84   2.51   2.92   3.23   3.49 
