200101   1.82   2.37   2.76   3.03   3.20 
200102   1.85   2.42   2.83   3.15   3.39 
200103   1.82   2.44   2.81   3.08   3.32 
200104   1.78   2.35   2.69   2.96   3.17 
200105   1.73   2.24   2.59   2.84   3.09 
200106   1.77   2.25   2.64   2.84   3.02 
200107   1.78   2.35   2.68   2.92   3.12 
200108   1.82   2.36   2.72   2.97   3.20 
200109   1.74   2.33   2.62   2.86   3.06 
200110   1.65   2.17   2.47   2.67   2.84 
200111   1.65   2.14   2.41   2.64   2.87 
200112   1.80   2.28   2.56   2.77   2.98 
