200201 0.9929 0.9762 0.9424 0.8861 0.8135 0.7317 0.6527 0.5828 0.5260 0.4604 0.3795 0.3244 0.2691 0.2497 
200202 0.9920 0.9714 0.9315 0.8572 0.7552 0.6514 0.5585 0.4451 0.3566 0.2819 0.2383 0.2066 0.2000 0.1516 
200203 0.9933 0.9757 0.9385 0.8762 0.8009 0.7114 0.5995 0.4933 0.3970 0.3064 0.2029 0.1237 0.0836 0.0862 
200204 0.9933 0.9765 0.9438 0.8822 0.7927 0.6820 0.5638 0.4594 0.3729 0.3031 0.2438 0.1788 0.1140 0.0815 
200205 0.9935 0.9776 0.9437 0.8828 0.7965 0.6809 0.5750 0.4765 0.3764 0.3081 0.2399 0.1881 0.1361 0.0921 
200206 0.9921 0.9735 0.9368 0.8710 0.7690 0.6353 0.4999 0.4025 0.3097 0.2332 0.1720 0.1155 0.1054 0.0993 
200207 0.9923 0.9727 0.9335 0.8644 0.7623 0.6395 0.5214 0.4177 0.3259 0.2408 0.2065 0.1666 0.1175 0.0846 
200208 0.9918 0.9740 0.9363 0.8741 0.7894 0.6841 0.5790 0.4819 0.4044 0.3577 0.3023 0.2338 0.1883 0.1539 
200209 0.9932 0.9750 0.9375 0.8696 0.7600 0.6293 0.5167 0.4267 0.3456 0.2910 0.2593 0.2344 0.1649 0.1357 
200210 0.9939 0.9793 0.9509 0.9044 0.8327 0.7405 0.6413 0.5288 0.4165 0.3345 0.2759 0.2266 0.1944 0.1568 
200211 0.9920 0.9756 0.9411 0.8857 0.8112 0.7178 0.6259 0.5414 0.4500 0.3594 0.2788 0.2371 0.1854 0.1292 
200212 0.9919 0.9776 0.9453 0.8909 0.8098 0.7102 0.5965 0.4951 0.4141 0.3507 0.3043 0.2504 0.2035 0.1729 
