200301   1.79   2.27   2.57   2.80   2.97 
200302   1.76   2.24   2.53   2.77   2.94 
200303   1.67   2.16   2.46   2.70   2.88 
200304   1.67   2.14   2.39   2.58   2.72 
200305   1.70   2.18   2.44   2.68   2.81 
200306   1.70   2.19   2.47   2.70   2.86 
200307   1.74   2.24   2.50   2.76   2.98 
200308   1.74   2.27   2.57   2.79   3.01 
200309   1.69   2.19   2.52   2.78   3.00 
200310   1.72   2.22   2.50   2.73   2.91 
200311   1.69   2.19   2.42   2.62   2.80 
200312   1.69   2.17   2.44   2.66   2.86 
