199901   2.59   3.36   3.92   4.35   4.76 
199902   2.51   3.38   3.99   4.46   4.90 
199903   2.42   3.25   3.81   4.26   4.66 
199904   2.45   3.27   3.85   4.32   4.72 
199905   2.50   3.33   3.84   4.22   4.58 
199906   2.51   3.33   3.85   4.25   4.65 
199907   2.63   3.50   4.06   4.47   4.79 
199908   2.58   3.50   4.16   4.64   4.97 
199909   2.60   3.47   4.14   4.57   4.88 
199910   2.35   3.16   3.79   4.23   4.61 
199911   2.53   3.37   3.97   4.44   4.83 
199912   2.54   3.39   3.99   4.45   4.82 
