200001  14.20  26.82  40.87  55.97  71.66  86.68  98.51 109.89 120.89 128.95 133.39 137.28 144.62 147.78 
200002  13.96  25.99  38.74  52.63  65.24  78.22  90.28  98.47 107.41 114.16 119.87 124.54 129.25 128.53 
200003  12.71  23.45  35.36  50.06  64.83  77.52  88.43  97.07 104.67 111.25 116.67 120.65 122.45 127.57 
200004  11.75  21.61  33.26  46.84  62.02  76.76  88.53  96.82 104.28 110.09 114.40 118.54 122.33 123.14 
200005  11.05  20.22  30.52  42.26  55.80  68.55  80.63  89.68  96.43 101.70 106.77 109.93 111.66 114.09 
200006  10.46  19.32  29.57  39.84  51.21  62.45  72.33  79.86  86.30  90.46  94.29  98.05  99.23 101.29 
200007  10.17  17.60  26.54  36.02  46.48  56.65  64.24  66.91  70.63  74.36  77.08  79.64  82.32  83.83 
200008  10.05  17.39  25.76  34.71  44.44  53.33  60.40  65.36  69.42  72.08  74.40  77.47  79.70  81.60 
200009  11.07  20.78  32.35  45.57  58.93  71.68  80.92  88.20  92.06  94.57  99.71 104.97 107.80 107.48 
200010  12.20  22.02  33.85  47.43  59.77  72.80  86.52  95.87 102.45 104.80 108.55 111.69 111.42 113.90 
200011  12.57  23.36  35.38  48.12  61.05  73.20  83.48  91.68 101.54 108.61 115.48 119.96 123.29 124.09 
200012  13.54  25.42  39.13  52.66  66.86  80.49  93.15 103.15 111.22 118.52 126.59 132.86 137.62 141.66 
