199801   2.02   2.78   3.30   3.68   4.03 
199802   2.05   2.81   3.33   3.74   4.08 
199803   2.07   2.74   3.22   3.61   3.92 
199804   2.11   2.81   3.29   3.61   3.87 
199805   2.04   2.72   3.15   3.46   3.72 
199806   1.93   2.68   3.16   3.47   3.66 
199807   1.50   2.33   2.93   3.36   3.71 
199808   1.53   2.39   2.98   3.41   3.72 
199809   1.53   2.43   3.07   3.49   3.75 
199810   1.98   2.79   3.33   3.69   3.95 
199811   1.96   2.59   3.00   3.36   3.67 
199812   1.93   2.61   3.07   3.45   3.73 
