200501   1.81   2.39   2.80   3.09   3.34 
200502   1.75   2.37   2.76   3.07   3.37 
200503   1.64   2.26   2.64   2.97   3.25 
200504   1.63   2.15   2.50   2.83   3.09 
200505   1.71   2.26   2.65   2.96   3.24 
200506   1.80   2.41   2.78   3.07   3.34 
200507   1.77   2.41   2.82   3.11   3.37 
200508   1.83   2.49   2.93   3.23   3.51 
200509   1.80   2.52   3.03   3.44   3.79 
200510   1.69   2.35   2.74   3.08   3.41 
200511   1.70   2.33   2.73   3.03   3.29 
200512   1.74   2.36   2.68   2.95   3.23 
