  1996   4.47   6.86   8.26   9.20   9.95 
  1997   4.05   6.32   7.80   8.90   9.80 
  1998   4.05   6.16   7.63   8.66   9.56 
  1999   4.49   6.39   7.64   8.60   9.42 
  2000   4.55   6.58   7.93   8.97   9.84 
  2001   4.61   6.59   7.83   8.78   9.62 
  2002   4.35   6.15   7.39   8.40   9.27 
  2003   4.41   6.33   7.63   8.59   9.46 
  2004   4.45   6.37   7.67   8.64   9.51 
  2005   4.53   6.44   7.77   8.83   9.75 
  2006   4.57   6.42   7.68   8.69   9.61 
