  1996   2.06   2.87   3.42   3.80   4.12 
  1997   1.98   2.79   3.36   3.75   4.08 
  1998   1.89   2.64   3.15   3.53   3.82 
  1999   1.85   2.52   2.99   3.36   3.67 
  2000   1.95   2.72   3.28   3.69   4.02 
  2001   1.90   2.58   3.04   3.39   3.70 
  2002   1.86   2.49   2.90   3.21   3.49 
  2003   1.84   2.48   2.87   3.18   3.45 
  2004   1.76   2.38   2.78   3.11   3.40 
  2005   1.74   2.36   2.75   3.07   3.35 
  2006   1.72   2.31   2.69   3.00   3.29 
