  1996   3.20   4.91   5.96   6.73   7.37 
  1997   2.90   4.52   5.61   6.48   7.22 
  1998   2.89   4.46   5.58   6.39   7.08 
  1999   3.26   4.71   5.65   6.39   7.02 
  2000   3.35   4.85   5.85   6.63   7.28 
  2001   3.35   4.85   5.80   6.49   7.12 
  2002   3.14   4.45   5.35   6.08   6.74 
  2003   3.13   4.53   5.46   6.16   6.82 
  2004   3.15   4.56   5.50   6.23   6.89 
  2005   3.20   4.57   5.53   6.30   6.99 
  2006   3.22   4.55   5.45   6.22   6.92 
