  1996   2.73   3.82   4.52   4.99   5.38 
  1997   2.65   3.71   4.41   4.91   5.30 
  1998   2.54   3.49   4.14   4.59   4.94 
  1999   2.52   3.36   3.95   4.39   4.76 
  2000   2.58   3.54   4.23   4.75   5.17 
  2001   2.54   3.39   3.94   4.36   4.73 
  2002   2.48   3.27   3.75   4.14   4.47 
  2003   2.49   3.26   3.74   4.12   4.44 
  2004   2.39   3.14   3.62   4.01   4.37 
  2005   2.35   3.11   3.60   3.98   4.33 
  2006   2.35   3.07   3.54   3.92   4.27 
