  1996   1.78   2.51   2.95   3.23   3.45 
  1997   1.76   2.44   2.86   3.16   3.38 
  1998   1.69   2.29   2.67   2.93   3.13 
  1999   1.71   2.22   2.57   2.82   3.04 
  2000   1.76   2.37   2.79   3.10   3.36 
  2001   1.68   2.20   2.50   2.75   2.95 
  2002   1.65   2.11   2.39   2.60   2.79 
  2003   1.67   2.12   2.39   2.60   2.79 
  2004   1.61   2.04   2.31   2.53   2.73 
  2005   1.58   2.03   2.31   2.54   2.73 
  2006   1.60   2.03   2.30   2.52   2.71 
