2002fal 0.977203 0.974655 0.973748 20.4427 20.9299 21.1161 24.5262 0.968509 0.965233 0.946892 26.1037 27.3627 33.3489 56.0323
0203win 0.977719 0.974825 0.973675 24.0568 24.682 25.0942 29.5308 0.967252 0.962477 0.948258 22.0917 23.8686 28.2378 46.8159
2003spr 0.978408 0.974704 0.973911 21.1043 22.2524 22.2373 23.4369 0.970903 0.966061 0.951002 24.5033 26.4599 32.0345 48.0383
2003sum 0.974407 0.969454 0.969317 15.9728 16.7624 16.7157 16.4084 0.972455 0.967988 0.965093 26.6444 28.6093 29.8337 37.4958
2003fal 0.980481 0.977629 0.976989 20.0472 20.591 20.8052 22.7739 0.971561 0.967688 0.963887 24.1526 25.8588 27.234 34.7242
0304win 0.974172 0.971993 0.971517 24.6939 25.3211 25.2019 25.9022 0.969969 0.966957 0.960151 21.2461 22.4636 24.5538 35.6233
2000sum 0.916773 0.909063 0.904165 27.1407 28.753 29.3764 28.366 0.911365 0.90621 0.874924 45.9139 47.2691 53.6243 67.9084
2000fal 0.920985 0.915822 0.910715 33.9638 34.9405 35.8657 37.2949 0.900226 0.89735 0.835932 42.7471 43.5252 53.0442 71.1557
0001win 0.927823 0.925065 0.929017 38.5688 39.0704 38.1 36.0465 0.894864 0.889558 0.8669 38.2969 39.6415 42.3835 56.7542
2001spr 0.929565 0.925829 0.928769 33.5138 33.9717 33.0535 30.3813 0.91146 0.907374 0.890419 42.5548 43.479 46.5613 59.086
2001sum 0.93362 0.932191 0.931652 24.8553 24.9988 24.731 23.4789 0.919304 0.912429 0.894452 43.9035 45.2803 49.4011 62.0305
2001fal 0.9434 0.940405 0.938671 31.2815 31.4861 31.5788 31.6295 0.914436 0.910293 0.88409 40.959 41.497 45.8365 56.6869
0102win 0.944551 0.941638 0.940518 37.1803 37.2445 37.0689 37.2892 0.923232 0.916241 0.892238 35.0209 36.3371 40.2624 54.4328
2002spr 0.941343 0.93824 0.937717 32.5856 32.7713 32.5052 33.4225 0.929154 0.92224 0.886667 41.6986 43.1654 50.7417 65.2173
2002sum 0.935133 0.927828 0.92645 25.0209 25.7473 25.6734 24.6833 0.9262 0.922155 0.891019 44.3095 44.887 52.2122 66.6044
2002fal 0.94461 0.940808 0.94112 31.4905 31.8817 31.5704 31.8104 0.931223 0.924531 0.896225 37.7969 39.4177 45.726 61.9171
0203win 0.947888 0.942856 0.941174 36.1189 36.7442 36.9382 36.7352 0.929863 0.921857 0.898342 32.1334 34.0974 38.8653 52.2448
2003spr 0.947221 0.941504 0.942092 31.3256 32.3928 31.8739 29.8074 0.930969 0.920767 0.895378 37.3826 39.8331 45.6251 55.1707
2003sum 0.937877 0.930032 0.932014 23.6022 24.5534 24.0404 21.1745 0.935957 0.928069 0.927226 40.6711 42.4564 42.4946 44.4307
2003fal 0.951928 0.947535 0.947724 30.5866 31.228 31.0603 30.3164 0.936404 0.927764 0.923088 35.5884 37.7012 38.5616 41.0113
0304win 0.938459 0.93441 0.935751 36.9403 37.7674 36.9389 33.3419 0.934077 0.930924 0.922013 31.269 32.1635 33.9669 41.3392
2000sum 0.84043 0.831702 0.829726 37.1998 38.5318 38.1615 33.052 0.840836 0.83675 0.803451 61.505 61.7384 65.7742 73.5135
2000fal 0.848519 0.842236 0.839757 47.1464 47.7482 47.5234 43.5776 0.822448 0.820769 0.747558 56.3968 56.298 63.4496 75.1341
0001win 0.866247 0.86031 0.871599 52.5897 53.1035 50.5247 42.7494 0.816097 0.807513 0.789957 50.9456 52.2398 52.5605 61.6645
2001spr 0.855346 0.853232 0.864718 47.2475 47.1337 44.5328 36.7743 0.842031 0.836482 0.81996 57.0675 57.8744 58.9598 65.0135
2001sum 0.867118 0.869267 0.872717 34.6845 34.9383 33.8816 28.1128 0.85217 0.843331 0.823156 59.0428 60.2659 62.5686 67.3267
2001fal 0.888386 0.884848 0.88384 43.527 43.7933 43.304 38.9362 0.853582 0.848544 0.818003 53.0823 53.7606 56.8752 61.9228
0102win 0.887535 0.88504 0.885979 51.7375 51.5613 50.4881 44.393 0.862699 0.853229 0.824696 46.9064 48.4676 50.9626 59.8419
2002spr 0.878359 0.875727 0.877205 45.4789 45.5132 44.5014 40.2226 0.87236 0.865399 0.819016 55.9946 57.137 63.4354 70.8888
2002sum 0.867497 0.857525 0.859953 35.1409 36.0935 35.2002 29.5302 0.860759 0.858098 0.826902 59.9068 59.8715 64.4652 71.7426
2002fal 0.891558 0.885539 0.890156 43.915 44.5941 43.184 39.0563 0.871971 0.861546 0.828017 50.933 52.6707 57.6486 66.3453
0203win 0.894494 0.888488 0.889892 50.5264 50.8614 49.8674 43.8167 0.871558 0.857819 0.82982 43.1979 45.4081 49.0357 56.4332
2003spr 0.892489 0.885048 0.889675 43.3482 44.4041 42.9385 36.0495 0.869748 0.85383 0.824377 50.9011 53.6893 57.8912 61.2005
2003sum 0.875674 0.86874 0.874898 33.0008 33.6196 32.3981 25.5451 0.876803 0.867284 0.873225 56.6251 57.8502 55.7748 51.2792
2003fal 0.89893 0.892024 0.897202 44.2416 44.8212 43.2574 37.7493 0.880068 0.867699 0.862741 48.2314 50.357 50.4088 47.1286
0304win 0.883067 0.877934 0.885834 50.3139 51.005 48.5468 40.7951 0.875039 0.87215 0.865806 42.8241 43.3386 44.0169 46.2856
2000sum 0.730554 0.727326 0.731937 47.5347 47.9869 46.0015 37.5788 0.743873 0.744166 0.722746 78.1442 77.0679 76.5186 79.2022
2000fal 0.755811 0.749669 0.755445 60.5965 60.6051 58.0584 49.9172 0.719629 0.719005 0.657801 70.8339 69.8345 71.5624 78.4485
0001win 0.781681 0.777714 0.799589 67.2962 66.7118 61.7792 49.4266 0.71836 0.705734 0.704867 64.0493 64.8238 61.6899 65.8945
2001spr 0.748754 0.755482 0.781547 61.9102 60.4811 55.3385 43.2635 0.754052 0.749294 0.739326 71.0525 71.4819 69.8211 69.8923
2001sum 0.776289 0.785076 0.795291 44.472 44.3575 42.1866 32.4965 0.766394 0.755678 0.740334 74.0271 75.1449 74.6452 71.6689
2001fal 0.810559 0.805572 0.811683 56.6196 56.8636 54.6965 45.8353 0.775611 0.768978 0.742868 65.2407 65.9037 66.5972 65.9056
0102win 0.809746 0.811932 0.817438 66.3958 65.1716 62.5938 51.0817 0.773176 0.764707 0.74027 60.1376 61.3189 61.1065 63.703
